survey_wave,total_savings_final,durables_final,hogar_id,pesoEFHU,household_income_q,income_q,d_income_ratio,d_wealth_ratio,adj_ratio
3,10983.549,113000,,103,,,,.91141123,.12817401
3,,90200,,167,,,,,.12817401
3,670.49005,,,122,,,,,.12817401
3,,91000,,103,,,,,.12817401
3,,,,112,,,,,.12817401
3,,65300,,175,,,,,.12817401
3,,,,183,,,,,.12817401
3,647.97205,,,58,,,,,.12817401
3,,118000,,149,,,,,.12817401
3,,,,139,,,,,.12817401
3,10140.888,139000,,108,,,,.93200463,.12817401
3,,43500,,118,,,,,.12817401
3,,,,165,,,,,.12817401
3,,,,132,,,,,.12817401
3,233.21835,,,108,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,168,,,,,.12817401
3,14521.244,105000,,133,,,,.87850493,.12817401
3,,,,102,,,,,.12817401
3,4840.644,,,99,,,,,.12817401
3,,,,122,,,,,.12817401
3,,,,194,,,,,.12817401
3,,76000,,84,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,102,,,,,.12817401
3,,,,154,,,,,.12817401
3,,40400,,137,,,,,.12817401
3,,,,134,,,,,.12817401
3,,,,175,,,,,.12817401
3,,,,108,,,,,.12817401
3,13532.175,,,85,,,,,.12817401
3,376.43127,,,167,,,,,.12817401
3,7968.6665,270000,,194,,,,.97133249,.12817401
3,,,,107,,,,,.12817401
3,,15400,,131,,,,,.12817401
3,428.09351,,,153,,,,,.12817401
3,,42000,,217,,,,,.12817401
3,,,,85,,,,,.12817401
3,,,,132,,,,,.12817401
3,33406.555,210000,,113,,,,.86275411,.12817401
3,,,,179,,,,,.12817401
3,,,,115,,,,,.12817401
3,7656.0449,45000,,101,,,,.85460275,.12817401
3,,64000,,133,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,74,,,,,.12817401
3,,159000,,157,,,,,.12817401
3,,,,98,,,,,.12817401
3,,85000,,72,,,,,.12817401
3,,,,158,,,,,.12817401
3,,84000,,117,,,,,.12817401
3,,,,151,,,,,.12817401
3,,,,173,,,,,.12817401
3,,,,134,,,,,.12817401
3,,,,153,,,,,.12817401
3,4654.1553,,,70,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,100,,,,,.12817401
3,,,,117,,,,,.12817401
3,19829.105,,,89,,,,,.12817401
3,36290.457,188000,,157,,,,.83819884,.12817401
3,,,,128,,,,,.12817401
3,,,,125,,,,,.12817401
3,50345.223,58000,,98,,,,.53532588,.12817401
3,,,,144,,,,,.12817401
3,,,,129,,,,,.12817401
3,,,,108,,,,,.12817401
3,,,,161,,,,,.12817401
3,53370.102,270000,,91,,,,.83495659,.12817401
3,,,,102,,,,,.12817401
3,,,,149,,,,,.12817401
3,,124500,,120,,,,,.12817401
3,5908.6606,97500,,161,,,,.94286108,.12817401
3,35829.98,,,91,,,,,.12817401
3,,,,182,,,,,.12817401
3,267.94281,27200,,94,,,,.99024528,.12817401
3,5798.4399,,,118,,,,,.12817401
3,,24000,,162,,,,,.12817401
3,,,,194,,,,,.12817401
3,,,,60,,,,,.12817401
3,,,,153,,,,,.12817401
3,7913.0088,148000,,191,,,,.9492473,.12817401
3,,,,147,,,,,.12817401
3,355.18018,,,116,,,,,.12817401
3,,,,94,,,,,.12817401
3,4061.5112,,,135,,,,,.12817401
3,,62500,,73,,,,,.12817401
3,,,,135,,,,,.12817401
3,,,,164,,,,,.12817401
3,,,,159,,,,,.12817401
3,,,,148,,,,,.12817401
3,,63000,,115,,,,,.12817401
3,17409.488,395000,,130,,,,.9577859,.12817401
3,,75000,,106,,,,,.12817401
3,,,,83,,,,,.12817401
3,,20300,,80,,,,,.12817401
3,,30500,,157,,,,,.12817401
3,808.57794,18500,,104,,,,.95812339,.12817401
3,4589.2769,150000,,151,,,,.97031307,.12817401
3,,,,170,,,,,.12817401
3,,60300,,67,,,,,.12817401
3,,,,228,,,,,.12817401
3,26314.584,,,181,,,,,.12817401
3,,,,94,,,,,.12817401
3,412.71335,,,108,,,,,.12817401
3,,135000,,97,,,,,.12817401
3,,,,158,,,,,.12817401
3,,,,95,,,,,.12817401
3,,34500,,84,,,,,.12817401
3,,30300,,70,,,,,.12817401
3,,,,116,,,,,.12817401
3,3829.8521,,,164,,,,,.12817401
3,,,,155,,,,,.12817401
3,,60000,,142,,,,,.12817401
3,55334.066,124000,,85,,,,.69144696,.12817401
3,,56200,,85,,,,,.12817401
3,,,,151,,,,,.12817401
3,,,,87,,,,,.12817401
3,,64500,,166,,,,,.12817401
3,,,,138,,,,,.12817401
3,,,,116,,,,,.12817401
3,,,,82,,,,,.12817401
3,,,,78,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,153,,,,,.12817401
3,378.0874,113000,,188,,,,.99666524,.12817401
3,,143000,,136,,,,,.12817401
3,,40300,,119,,,,,.12817401
3,6536.3213,82000,,100,,,,.92617357,.12817401
3,,,,163,,,,,.12817401
3,15688.515,118000,,134,,,,.88264877,.12817401
3,,106000,,131,,,,,.12817401
3,97.005539,,,145,,,,,.12817401
3,,93000,,157,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,158,,,,,.12817401
3,17700.371,340000,,121,,,,.95051622,.12817401
3,,,,76,,,,,.12817401
3,,130000,,83,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,172,,,,,.12817401
3,,,,185,,,,,.12817401
3,31815.807,375000,,126,,,,.9217931,.12817401
3,687.16193,,,164,,,,,.12817401
3,14656.248,,,109,,,,,.12817401
3,19447.527,320000,,93,,,,.94270831,.12817401
3,,,,64,,,,,.12817401
3,,31400,,133,,,,,.12817401
3,,21400,,156,,,,,.12817401
3,,60500,,114,,,,,.12817401
3,,,,72,,,,,.12817401
3,387.55939,9000,,127,,,,.95871562,.12817401
3,244.55193,,,142,,,,,.12817401
3,,,,172,,,,,.12817401
3,13361.289,90000,,117,,,,.87073219,.12817401
3,,15500,,144,,,,,.12817401
3,,,,133,,,,,.12817401
3,39852.832,,,158,,,,,.12817401
3,2552.4075,,,123,,,,,.12817401
3,,,,146,,,,,.12817401
3,11807.273,,,95,,,,,.12817401
3,,85000,,114,,,,,.12817401
3,,,,205,,,,,.12817401
3,,,,87,,,,,.12817401
3,9021.6553,,,91,,,,,.12817401
3,,,,78,,,,,.12817401
3,727.00543,,,124,,,,,.12817401
3,1143.9229,,,86,,,,,.12817401
3,,,,155,,,,,.12817401
3,3774.3218,,,153,,,,,.12817401
3,9604.751,261000,,122,,,,.96450633,.12817401
3,,,,159,,,,,.12817401
3,7823.3242,,,147,,,,,.12817401
3,,193500,,123,,,,,.12817401
3,301.93307,,,229,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,164,,,,,.12817401
3,,,,64,,,,,.12817401
3,,,,148,,,,,.12817401
3,4607.3735,,,131,,,,,.12817401
3,,190000,,144,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,141,,,,,.12817401
3,,50000,,159,,,,,.12817401
3,,,,116,,,,,.12817401
3,,29500,,170,,,,,.12817401
3,427.56082,,,122,,,,,.12817401
3,,138000,,133,,,,,.12817401
3,30621.242,,,95,,,,,.12817401
3,,,,175,,,,,.12817401
3,,,,171,,,,,.12817401
3,,,,118,,,,,.12817401
3,12278.189,75500,,157,,,,.86012256,.12817401
3,,,,133,,,,,.12817401
3,25589.195,398000,,72,,,,.93958962,.12817401
3,,12500,,169,,,,,.12817401
3,,94000,,109,,,,,.12817401
3,,,,186,,,,,.12817401
3,,108000,,181,,,,,.12817401
3,,,,121,,,,,.12817401
3,52446.996,77200,,131,,,,.5954631,.12817401
3,30600.217,,,118,,,,,.12817401
3,665.67664,,,133,,,,,.12817401
3,,96000,,110,,,,,.12817401
3,3717.3704,,,95,,,,,.12817401
3,,55000,,161,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,144,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,176,,,,,.12817401
3,22630.266,,,109,,,,,.12817401
3,,83000,,210,,,,,.12817401
3,,,,82,,,,,.12817401
3,793.46118,,,128,,,,,.12817401
3,,,,67,,,,,.12817401
3,6489.3057,,,91,,,,,.12817401
3,,,,78,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,95,,,,,.12817401
3,,29000,,98,,,,,.12817401
3,,,,182,,,,,.12817401
3,,35500,,201,,,,,.12817401
3,,87000,,165,,,,,.12817401
3,,,,105,,,,,.12817401
3,,,,128,,,,,.12817401
3,,17000,,71,,,,,.12817401
3,,,,146,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,165,,,,,.12817401
3,1868.8367,150500,,113,,,,.98773479,.12817401
3,,70500,,305,,,,,.12817401
3,,81800,,155,,,,,.12817401
3,1108.6499,180000,,133,,,,.99387854,.12817401
3,,,,99,,,,,.12817401
3,,,,158,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,76,,,,,.12817401
3,,,,128,,,,,.12817401
3,504.15186,30300,,85,,,,.98363364,.12817401
3,1862.9666,,,194,,,,,.12817401
3,,,,129,,,,,.12817401
3,49953.063,285000,,136,,,,.85086548,.12817401
3,48241.738,,,86,,,,,.12817401
3,,,,160,,,,,.12817401
3,,,,68,,,,,.12817401
3,,,,60,,,,,.12817401
3,,,,123,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,135,,,,,.12817401
3,808.45868,,,114,,,,,.12817401
3,,48000,,161,,,,,.12817401
3,,64000,,90,,,,,.12817401
3,,,,153,,,,,.12817401
3,,,,70,,,,,.12817401
3,4715.8687,382000,,113,,,,.98780537,.12817401
3,,,,145,,,,,.12817401
3,,,,164,,,,,.12817401
3,13745.185,,,91,,,,,.12817401
3,,20000,,127,,,,,.12817401
3,,115500,,114,,,,,.12817401
3,,,,178,,,,,.12817401
3,,99000,,150,,,,,.12817401
3,,,,84,,,,,.12817401
3,,,,169,,,,,.12817401
3,,32000,,169,,,,,.12817401
3,,120000,,78,,,,,.12817401
3,2828.8853,,,158,,,,,.12817401
3,,,,144,,,,,.12817401
3,9254.8633,,,159,,,,,.12817401
3,,105000,,138,,,,,.12817401
3,770.22845,,,182,,,,,.12817401
3,,62000,,122,,,,,.12817401
3,,,,115,,,,,.12817401
3,1678.8895,30000,,104,,,,.94700289,.12817401
3,,,,133,,,,,.12817401
3,4301.7056,218000,,115,,,,.98064923,.12817401
3,4908.9453,166000,,156,,,,.97127742,.12817401
3,,,,157,,,,,.12817401
3,1538.2836,50300,,134,,,,.97032535,.12817401
3,22235.412,275000,,167,,,,.92519259,.12817401
3,687.92639,76000,,129,,,,.99102956,.12817401
3,4861.9966,,,153,,,,,.12817401
3,4030.7791,,,182,,,,,.12817401
3,,45800,,171,,,,,.12817401
3,,60500,,133,,,,,.12817401
3,29235.592,,,83,,,,,.12817401
3,456.3623,,,141,,,,,.12817401
3,,,,189,,,,,.12817401
3,700.4425,,,91,,,,,.12817401
3,,,,170,,,,,.12817401
3,,45000,,109,,,,,.12817401
3,7087.0737,69000,,129,,,,.90685576,.12817401
3,,,,146,,,,,.12817401
3,,,,154,,,,,.12817401
3,,,,107,,,,,.12817401
3,,76000,,85,,,,,.12817401
3,,,,155,,,,,.12817401
3,,,,96,,,,,.12817401
3,,83000,,150,,,,,.12817401
3,35822.684,95000,,139,,,,.72617376,.12817401
3,,,,166,,,,,.12817401
3,,,,138,,,,,.12817401
3,,60400,,132,,,,,.12817401
3,,,,139,,,,,.12817401
3,,43500,,141,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,154,,,,,.12817401
3,30833.07,,,107,,,,,.12817401
3,12681.775,187000,,103,,,,.93649006,.12817401
3,,17000,,133,,,,,.12817401
3,,,,170,,,,,.12817401
3,2375.0972,,,138,,,,,.12817401
3,,140000,,71,,,,,.12817401
3,,,,85,,,,,.12817401
3,4898.6729,,,187,,,,,.12817401
3,,,,120,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,81,,,,,.12817401
3,5061.5576,210000,,121,,,,.97646463,.12817401
3,3460.0107,55500,,123,,,,.94131595,.12817401
3,,80500,,163,,,,,.12817401
3,,63000,,83,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,167,,,,,.12817401
3,,,,155,,,,,.12817401
3,,,,169,,,,,.12817401
3,,,,105,,,,,.12817401
3,1968.4714,,,166,,,,,.12817401
3,,48000,,153,,,,,.12817401
3,,,,97,,,,,.12817401
3,4946.7256,117000,,145,,,,.95943534,.12817401
3,,43000,,160,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,117,,,,,.12817401
3,2546.2627,,,83,,,,,.12817401
3,,90300,,135,,,,,.12817401
3,,101000,,204,,,,,.12817401
3,7795.0156,330000,,138,,,,.97692382,.12817401
3,3797.1829,,,103,,,,,.12817401
3,,,,160,,,,,.12817401
3,862.31732,,,135,,,,,.12817401
3,893.36957,,,67,,,,,.12817401
3,,35000,,118,,,,,.12817401
3,2452.9373,,,133,,,,,.12817401
3,,,,111,,,,,.12817401
3,,,,180,,,,,.12817401
3,267.67792,,,70,,,,,.12817401
3,,,,134,,,,,.12817401
3,,70000,,103,,,,,.12817401
3,,,,94,,,,,.12817401
3,,,,175,,,,,.12817401
3,,,,90,,,,,.12817401
3,,,,142,,,,,.12817401
3,,,,172,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,161,,,,,.12817401
3,,,,152,,,,,.12817401
3,,,,179,,,,,.12817401
3,47829.383,218000,,91,,,,.82007486,.12817401
3,,,,134,,,,,.12817401
3,,84000,,152,,,,,.12817401
3,4338.5747,120000,,205,,,,.96510679,.12817401
3,,,,147,,,,,.12817401
3,,,,210,,,,,.12817401
3,10599.631,,,118,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,147,,,,,.12817401
3,,,,141,,,,,.12817401
3,,30200,,123,,,,,.12817401
3,1349.4368,130000,,123,,,,.98972636,.12817401
3,453.41412,,,187,,,,,.12817401
3,,,,168,,,,,.12817401
3,,,,130,,,,,.12817401
3,,70000,,201,,,,,.12817401
3,,70715,,196,,,,,.12817401
3,,,,81,,,,,.12817401
3,,54000,,150,,,,,.12817401
3,,,,113,,,,,.12817401
3,,8200,,150,,,,,.12817401
3,,,,129,,,,,.12817401
3,8803.3887,,,117,,,,,.12817401
3,,,,108,,,,,.12817401
3,,41000,,164,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,107,,,,,.12817401
3,1556.4167,,,150,,,,,.12817401
3,6299.1611,,,162,,,,,.12817401
3,15295.56,213000,,112,,,,.93300104,.12817401
3,,,,176,,,,,.12817401
3,6068.8105,61000,,33,,,,.90951365,.12817401
3,48304.359,43500,,160,,,,.47383371,.12817401
3,,132000,,190,,,,,.12817401
3,12392.291,264000,,122,,,,.95516413,.12817401
3,1077.9904,325000,,135,,,,.99669409,.12817401
3,,,,107,,,,,.12817401
3,8365.4961,230000,,91,,,,.96490473,.12817401
3,414.33817,,,113,,,,,.12817401
3,,,,41,,,,,.12817401
3,,3800,,179,,,,,.12817401
3,,,,161,,,,,.12817401
3,,135000,,140,,,,,.12817401
3,,,,136,,,,,.12817401
3,,45300,,97,,,,,.12817401
3,,207000,,171,,,,,.12817401
3,,,,148,,,,,.12817401
3,,,,167,,,,,.12817401
3,,,,68,,,,,.12817401
3,367.18027,45700,,152,,,,.99202949,.12817401
3,,30500,,195,,,,,.12817401
3,,,,133,,,,,.12817401
3,,520000,,102,,,,,.12817401
3,,,,109,,,,,.12817401
3,,,,130,,,,,.12817401
3,,46000,,176,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,148,,,,,.12817401
3,,,,127,,,,,.12817401
3,,,,176,,,,,.12817401
3,,,,136,,,,,.12817401
3,,,,136,,,,,.12817401
3,,55000,,108,,,,,.12817401
3,26931.863,,,165,,,,,.12817401
3,,,,91,,,,,.12817401
3,,,,102,,,,,.12817401
3,2761.2278,71500,,206,,,,.96281737,.12817401
3,28513.387,95000,,159,,,,.7691474,.12817401
3,,,,98,,,,,.12817401
3,,,,176,,,,,.12817401
3,,,,51,,,,,.12817401
3,,,,108,,,,,.12817401
3,1311.7095,201200,,92,,,,.99352282,.12817401
3,,,,77,,,,,.12817401
3,,,,74,,,,,.12817401
3,,,,144,,,,,.12817401
3,249.08386,,,133,,,,,.12817401
3,,,,244,,,,,.12817401
3,964.20581,82000,,157,,,,.98837805,.12817401
3,386.32742,,,186,,,,,.12817401
3,57376.539,211000,,133,,,,.78620881,.12817401
3,,,,142,,,,,.12817401
3,,,,93,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,123,,,,,.12817401
3,,,,83,,,,,.12817401
3,14883.837,106000,,133,,,,.87687486,.12817401
3,,,,157,,,,,.12817401
3,,,,116,,,,,.12817401
3,86.239609,9000,,130,,,,.99050879,.12817401
3,435.90872,,,107,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,64,,,,,.12817401
3,,98000,,73,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,136,,,,,.12817401
3,,,,153,,,,,.12817401
3,3464.0818,185000,,133,,,,.98161942,.12817401
3,,,,170,,,,,.12817401
3,767.89313,,,141,,,,,.12817401
3,,,,77,,,,,.12817401
3,,85000,,182,,,,,.12817401
3,466.46738,,,107,,,,,.12817401
3,,,,156,,,,,.12817401
3,25800.207,,,149,,,,,.12817401
3,9730.5898,316000,,152,,,,.97012687,.12817401
3,,,,98,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,174,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,91,,,,,.12817401
3,4156.5947,,,107,,,,,.12817401
3,634.21057,,,183,,,,,.12817401
3,,,,158,,,,,.12817401
3,,,,67,,,,,.12817401
3,,420000,,113,,,,,.12817401
3,,,,127,,,,,.12817401
3,2134.7061,,,67,,,,,.12817401
3,,40300,,135,,,,,.12817401
3,,,,155,,,,,.12817401
3,2208.4485,,,103,,,,,.12817401
3,2807.9783,83500,,217,,,,.96746558,.12817401
3,,,,122,,,,,.12817401
3,24742.295,,,162,,,,,.12817401
3,,,,165,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,158,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,147,,,,,.12817401
3,,,,107,,,,,.12817401
3,,165000,,127,,,,,.12817401
3,776.33423,520000,,127,,,,.99850929,.12817401
3,,,,88,,,,,.12817401
3,,,,89,,,,,.12817401
3,,,,136,,,,,.12817401
3,151.40761,,,168,,,,,.12817401
3,2802.4954,,,77,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,78,,,,,.12817401
3,2147.3992,,,98,,,,,.12817401
3,,209000,,149,,,,,.12817401
3,5918.7734,118000,,133,,,,.95223665,.12817401
3,,,,115,,,,,.12817401
3,,54800,,159,,,,,.12817401
3,,,,69,,,,,.12817401
3,,,,76,,,,,.12817401
3,53147.977,247000,,144,,,,.82292742,.12817401
3,,122000,,118,,,,,.12817401
3,,,,125,,,,,.12817401
3,,52800,,106,,,,,.12817401
3,13926.822,,,168,,,,,.12817401
3,,37000,,149,,,,,.12817401
3,,31550,,146,,,,,.12817401
3,36.03896,,,201,,,,,.12817401
3,,,,196,,,,,.12817401
3,,,,72,,,,,.12817401
3,54756.398,335000,,132,,,,.8595112,.12817401
3,27867.975,213000,,153,,,,.88430184,.12817401
3,,26200,,154,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,119,,,,,.12817401
3,,,,89,,,,,.12817401
3,,,,155,,,,,.12817401
3,22798.814,330000,,113,,,,.9353773,.12817401
3,934.94812,,,93,,,,,.12817401
3,,325000,,149,,,,,.12817401
3,,,,165,,,,,.12817401
3,,,,118,,,,,.12817401
3,,,,93,,,,,.12817401
3,33925.73,63500,,105,,,,.65177852,.12817401
3,39299.563,,,96,,,,,.12817401
3,,77000,,135,,,,,.12817401
3,,,,130,,,,,.12817401
3,,,,199,,,,,.12817401
3,,,,135,,,,,.12817401
3,854.80823,,,138,,,,,.12817401
3,,,,182,,,,,.12817401
3,,75000,,60,,,,,.12817401
3,,,,129,,,,,.12817401
3,,,,134,,,,,.12817401
3,,,,113,,,,,.12817401
3,5963.521,264000,,101,,,,.97790992,.12817401
3,,,,150,,,,,.12817401
3,,,,123,,,,,.12817401
3,,,,140,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,94,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,158,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,176,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,99,,,,,.12817401
3,,45000,,137,,,,,.12817401
3,617.5022,62000,,86,,,,.99013853,.12817401
3,,,,112,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,173,,,,,.12817401
3,903.81842,,,126,,,,,.12817401
3,19.650957,138000,,101,,,,.9998576,.12817401
3,,,,118,,,,,.12817401
3,,,,89,,,,,.12817401
3,,31000,,132,,,,,.12817401
3,,,,179,,,,,.12817401
3,,,,82,,,,,.12817401
3,7739.2446,161000,,146,,,,.95413488,.12817401
3,,,,162,,,,,.12817401
3,,145000,,133,,,,,.12817401
3,,,,159,,,,,.12817401
3,,,,149,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,135,,,,,.12817401
3,,,,107,,,,,.12817401
3,,90250,,114,,,,,.12817401
3,,,,62,,,,,.12817401
3,11935.225,153000,,91,,,,.92763692,.12817401
3,1922.6833,,,127,,,,,.12817401
3,,,,177,,,,,.12817401
3,,,,129,,,,,.12817401
3,4582.2876,,,138,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,177,,,,,.12817401
3,,,,82,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,124,,,,,.12817401
3,,60000,,161,,,,,.12817401
3,4379.7344,132000,,163,,,,.96788573,.12817401
3,,,,117,,,,,.12817401
3,,91000,,186,,,,,.12817401
3,,,,91,,,,,.12817401
3,,,,114,,,,,.12817401
3,527.06738,,,187,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,105,,,,,.12817401
3,,54000,,139,,,,,.12817401
3,,,,91,,,,,.12817401
3,,,,91,,,,,.12817401
3,,,,64,,,,,.12817401
3,417.69467,,,160,,,,,.12817401
3,19367.113,,,157,,,,,.12817401
3,60.483261,26000,,155,,,,.99767911,.12817401
3,,,,148,,,,,.12817401
3,,153000,,148,,,,,.12817401
3,,110000,,173,,,,,.12817401
3,,,,117,,,,,.12817401
3,2689.7158,,,70,,,,,.12817401
3,,,,131,,,,,.12817401
3,133.25563,101000,,164,,,,.99868238,.12817401
3,4043.9312,118000,,134,,,,.96686494,.12817401
3,1378.9705,71000,,138,,,,.98094791,.12817401
3,,,,168,,,,,.12817401
3,4057.0742,,,95,,,,,.12817401
3,,,,154,,,,,.12817401
3,54003.457,255000,,109,,,,.82523346,.12817401
3,,,,117,,,,,.12817401
3,23905.283,100000,,177,,,,.80706811,.12817401
3,,,,173,,,,,.12817401
3,,,,116,,,,,.12817401
3,,,,152,,,,,.12817401
3,,,,116,,,,,.12817401
3,,67400,,106,,,,,.12817401
3,4899.5347,,,174,,,,,.12817401
3,,,,156,,,,,.12817401
3,7429.4883,,,149,,,,,.12817401
3,,,,173,,,,,.12817401
3,,,,179,,,,,.12817401
3,,,,62,,,,,.12817401
3,,76000,,137,,,,,.12817401
3,,,,148,,,,,.12817401
3,,30250,,198,,,,,.12817401
3,,,,124,,,,,.12817401
3,,170500,,92,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,112,,,,,.12817401
3,,,,115,,,,,.12817401
3,910.47375,,,139,,,,,.12817401
3,,,,81,,,,,.12817401
3,,54000,,117,,,,,.12817401
3,,,,162,,,,,.12817401
3,,40300,,193,,,,,.12817401
3,,,,91,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,126,,,,,.12817401
3,,51000,,178,,,,,.12817401
3,,25600,,138,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,82,,,,,.12817401
3,,67500,,122,,,,,.12817401
3,,65000,,122,,,,,.12817401
3,3895.7576,71000,,190,,,,.94798428,.12817401
3,44407.004,,,98,,,,,.12817401
3,14534.483,123000,,107,,,,.89432114,.12817401
3,,,,107,,,,,.12817401
3,321.76315,258000,,163,,,,.99875438,.12817401
3,40288.469,420000,,113,,,,.91247123,.12817401
3,46109.52,205000,,179,,,,.81637686,.12817401
3,497.62674,23000,,172,,,,.97882223,.12817401
3,,73300,,106,,,,,.12817401
3,,58000,,92,,,,,.12817401
3,,16000,,156,,,,,.12817401
3,,76000,,139,,,,,.12817401
3,,,,149,,,,,.12817401
3,,,,173,,,,,.12817401
3,,,,110,,,,,.12817401
3,808.24152,,,130,,,,,.12817401
3,,,,129,,,,,.12817401
3,,,,138,,,,,.12817401
3,3881.2578,45800,,164,,,,.92187685,.12817401
3,,110000,,175,,,,,.12817401
3,,,,91,,,,,.12817401
3,,,,101,,,,,.12817401
3,,,,163,,,,,.12817401
3,3826.8325,150500,,103,,,,.97520304,.12817401
3,,,,156,,,,,.12817401
3,,,,108,,,,,.12817401
3,,,,146,,,,,.12817401
3,,,,96,,,,,.12817401
3,999.9483,82000,,116,,,,.98795241,.12817401
3,,27000,,279,,,,,.12817401
3,,,,160,,,,,.12817401
3,758.34253,73500,,76,,,,.98978776,.12817401
3,,,,148,,,,,.12817401
3,,86000,,168,,,,,.12817401
3,13611.398,290000,,132,,,,.95516837,.12817401
3,,,,159,,,,,.12817401
3,,,,112,,,,,.12817401
3,2700.8857,151500,,164,,,,.98248464,.12817401
3,,100000,,144,,,,,.12817401
3,871.91345,35200,,58,,,,.97582847,.12817401
3,,,,86,,,,,.12817401
3,,,,82,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,134,,,,,.12817401
3,,12300,,86,,,,,.12817401
3,726.55859,88000,,189,,,,.99181128,.12817401
3,42798.66,370000,,96,,,,.89632076,.12817401
3,,25800,,144,,,,,.12817401
3,,,,121,,,,,.12817401
3,3762.635,,,163,,,,,.12817401
3,,,,178,,,,,.12817401
3,,,,105,,,,,.12817401
3,,,,188,,,,,.12817401
3,,45715,,136,,,,,.12817401
3,,110000,,107,,,,,.12817401
3,787.7392,,,78,,,,,.12817401
3,,,,128,,,,,.12817401
3,,,,91,,,,,.12817401
3,32457.896,262000,,125,,,,.88977069,.12817401
3,,,,135,,,,,.12817401
3,,66000,,193,,,,,.12817401
3,9217.0215,,,165,,,,,.12817401
3,,60000,,149,,,,,.12817401
3,,,,161,,,,,.12817401
3,,,,95,,,,,.12817401
3,,85000,,129,,,,,.12817401
3,,,,96,,,,,.12817401
3,17414.342,,,133,,,,,.12817401
3,,,,133,,,,,.12817401
3,1207.1687,,,133,,,,,.12817401
3,58476.734,,,191,,,,,.12817401
3,,25990,,135,,,,,.12817401
3,760.72339,,,87,,,,,.12817401
3,,,,104,,,,,.12817401
3,,510000,,119,,,,,.12817401
3,5253.4609,168000,,118,,,,.96967763,.12817401
3,3130.9094,,,83,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,129,,,,,.12817401
3,,25250,,130,,,,,.12817401
3,,100000,,108,,,,,.12817401
3,47425.512,,,109,,,,,.12817401
3,,,,140,,,,,.12817401
3,,134000,,121,,,,,.12817401
3,,,,187,,,,,.12817401
3,,,,98,,,,,.12817401
3,,65000,,143,,,,,.12817401
3,,,,66,,,,,.12817401
3,,,,71,,,,,.12817401
3,,106000,,156,,,,,.12817401
3,,,,109,,,,,.12817401
3,,,,144,,,,,.12817401
3,,,,117,,,,,.12817401
3,705.72357,,,91,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,101,,,,,.12817401
3,6589.5703,,,64,,,,,.12817401
3,,,,182,,,,,.12817401
3,,254000,,173,,,,,.12817401
3,29157.979,126000,,107,,,,.81207556,.12817401
